ageID,head_campus_ageID,school_name,street,town_suburb,postcode,level_of_schooling,school_gender,sector,systemic,school_affiliation,diocese,sys_num,sys_desc,school _specialty_indicator,campus_level,school_url,lga,electorate_code,fed_electorate,SA3,SA4,ASGS_remoteness,latitude,longitude
2338,2338,Tambelin Independent School,Fenwick Crescent,Goulburn,2580,Primary,Co-ed,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Primary,http://tambelin.com.au/,Goulburn Mulwaree (A),Goulburn,Hume,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.749518,149.726329
2339,2339,Linuwel School Ltd,133 Morpeth Road,East Maitland,2323,Combined,Co-ed,Independent,Non-Systemic,Steiner School,,0,,Non special,Combined,http://www.linuwel.com.au,Maitland (C),Maitland,Paterson,Maitland,Hunter Valley exc Newcastle,Major Cities of Australia,-32.736732,151.600686
2341,2341,Holy Family School,French-Smith Place,Kelso,2795,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.holyfamilykelso.catholic.edu.au/,Bathurst Regional (A),Bathurst,Calare,Bathurst,Central West,Inner Regional Australia,-33.401074,149.606009
2342,2342,Our Lady of the Way Primary School,49 Forbes Street,Emu Plains,2750,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.olowemuplains.catholic.edu.au,Penrith (C),Penrith,Lindsay,Penrith,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.756277,150.655824
2343,2343,St Mary's Catholic Primary School,Rex Road,Georges Hall,2198,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.stmgeorgeshall.catholic.edu.au,Bankstown (C),Bankstown,Blaxland,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.910572,150.982365
2344,2344,Good Shepherd Primary School,134 Hyatts Road,Plumpton,2761,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.gsplumpton.catholic.edu.au,Blacktown (C),Mount Druitt,Chifley,Mount Druitt,Sydney - Blacktown,Major Cities of Australia,-33.746681,150.832854
2345,2345,St Columba's Catholic College,168 Hawkesbury Road,Springwood,2777,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.stcolumbasspringwood.catholic.edu.au,Blue Mountains (C),Blue Mountains,Macquarie,Blue Mountains,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.673201,150.58763
2346,2346,Our Lady Star of the Sea Catholic Primary School,165 Serpentine Road,Terrigal,2260,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olssdbb.catholic.edu.au,Gosford (C),Terrigal,Robertson,Gosford,Central Coast,Major Cities of Australia,-33.428434,151.413873
2347,2347,St Martin's Catholic Primary School,147 Prahran Avenue,Davidson,2085,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.smddbb.catholic.edu.au,Warringah (A),Davidson,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.741943,151.199458
2348,2348,Our Lady of The Rosary Catholic Primary School,92 Glennie Street,Wyoming,2250,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olrwyomingdbb.catholic.edu.au,Gosford (C),The Entrance,Dobell,Gosford,Central Coast,Major Cities of Australia,-33.412651,151.350553
2349,2349,St Thomas More Catholic Primary School,6 St Johns Road,Campbelltown,2560,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.stmdow.catholic.edu.au,Campbelltown (C),Campbelltown,Macarthur,Campbelltown (NSW),Sydney - Outer South West,Major Cities of Australia,-34.081202,150.82512
2350,2350,St John Bosco College,Banksia Avenue,Engadine,2233,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://bosco.nsw.edu.au,Sutherland Shire (A),Heathcote,Hughes,Sutherland - Menai - Heathcote,Sydney - Sutherland,Major Cities of Australia,-34.059276,151.008769
2352,2352,Covenant Christian School,212 Forest Way,Belrose,2085,Combined,Co-ed,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Combined,http://www.covenant.nsw.edu.au,Warringah (A),Davidson,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.713684,151.216023
2353,2353,Our Lady of the Rosary Primary School,8 Diana Avenue,Kellyville,2155,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.olorkellyville.catholic.edu.au,The Hills Shire (A),Castle Hill,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.706786,150.955194
2355,2355,Bethel Christian School,104-112 Mount Druitt Road,Mount Druitt,2770,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.bethel.nsw.edu.au/,Blacktown (C),Mount Druitt,Chifley,Mount Druitt,Sydney - Blacktown,Major Cities of Australia,-33.775057,150.810833
2356,2356,The Lakes Christian College,206 East Wilchard Road,Castlereagh,2749,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.thelakescc.nsw.edu.au,Penrith (C),Londonderry,Lindsay,Penrith,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.686263,150.684721
2358,2358,Pacific Hills Christian School,9-11 Quarry Road,Dural,2158,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.pacifichills.net,Hornsby (A),Hornsby,Berowra,Dural - Wisemans Ferry,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.696684,151.035675
2360,2360,John Therry Catholic High School,Demetrius Road,Rosemeadow,2560,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Secondary,http://www.jtchsdow.catholic.edu.au,Campbelltown (C),Campbelltown,Macarthur,Campbelltown (NSW),Sydney - Outer South West,Major Cities of Australia,-34.100424,150.785953
2362,2362,Arkana College,346 Stoney Creek Road,Kingsgrove,2208,Primary,Co-ed,Independent,Non-Systemic,Islamic,,0,,Non special,Primary,http://www.arkana.nsw.edu.au,Hurstville (C),Kogarah,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.94985,151.09848
2363,2363,Highfields Preparatory & Kindergarten School Limited,18 Highfield Road,Lindfield,2070,Primary,Co-ed,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Primary,http://www.highfields.nsw.edu.au,Ku-ring-gai (A),Davidson,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.775314,151.163641
2365,2365,Gilroy Catholic College,Marie St,Castle Hill,2154,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.gilroy.catholic.edu.au,The Hills Shire (A),Baulkham Hills,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.740154,150.996633
2367,2367,Mary Help of Christians Primary School Sawtell,Eungella Street,Toormina,2452,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.sawplism.catholic.edu.au,Coffs Harbour (C),Coffs Harbour,Cowper,Coffs Harbour,Coffs Harbour - Grafton,Inner Regional Australia,-30.358164,153.083971
2369,2369,Norwest Christian College,Cnr Regent & Mcculloch Streets,Riverstone,2765,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.norwest.nsw.edu.au,Blacktown (C),Riverstone,Greenway,Blacktown - North,Sydney - Blacktown,Major Cities of Australia,-33.677741,150.873642
2371,2371,Sherwood Hills Christian School,61 Jacaranda Avenue,Bradbury,2560,Combined,Co-ed,Independent,Non-Systemic,Baptist,,0,,Non special,Combined,http://www.sherwoodhills.nsw.edu.au,Campbelltown (C),Campbelltown,Macarthur,Campbelltown (NSW),Sydney - Outer South West,Major Cities of Australia,-34.083556,150.814154
2372,2372,Nowra Christian School,194 Old Southern Rd,Nowra,2541,Combined,Co-ed,Independent,Non-Systemic,Baptist,,0,,Non special,Combined,http://www.ncs.nsw.edu.au,Shoalhaven (C),South Coast,Gilmore,Shoalhaven,Southern Highlands and Shoalhaven,Inner Regional Australia,-34.904759,150.615523
2373,2373,Hopepoint Christian School,39 Ashcroft Street,Georges Hall,2198,Primary,Co-ed,Independent,Non-Systemic,Pentecostal,,0,,Non special,Primary,http://www.hpcs.nsw.edu.au,Bankstown (C),East Hills,Blaxland,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.911731,150.977206
2374,2374,Newcastle Waldorf School,36 Reservoir Road,Glendale,2285,Combined,Co-ed,Independent,Non-Systemic,Steiner School,,0,,Non special,Combined,http://www.newcastlewaldorfschool.nsw.edu.au/,Lake Macquarie (C),Wallsend,Newcastle,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.924437,151.655596
2376,2376,Forestville Montessori School,1 Angel Place,Forestville,2087,Primary,Co-ed,Independent,Non-Systemic,Montessori School,,0,,Non special,Primary,http://www.forestvillemontessori.nsw.edu.au,Warringah (A),Davidson,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.75822,151.218913
2379,2379,Odyssey House,Moonstone Place,Eaglevale,2558,Secondary,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Secondary,http://www.odysseyhouse.com.au,Campbelltown (C),Campbelltown,Macarthur,Campbelltown (NSW),Sydney - Outer South West,Major Cities of Australia,-34.034379,150.813818
2380,2380,Toongabbie Christian School Ltd,40 Metella Road,Toongabbie,2146,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.tcs.nsw.edu.au,Blacktown (C),Prospect,Greenway,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.789371,150.943398
2381,2381,Coffs Harbour Christian Community School,226 Bonville Station Road,Bonville,2450,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.coffsccs.nsw.edu.au,Coffs Harbour (C),Coffs Harbour,Cowper,Coffs Harbour,Coffs Harbour - Grafton,Inner Regional Australia,-30.378228,153.057112
2382,2382,Lindisfarne Anglican School,Maher'S Lane,Terranora,2486,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.lindisfarne.nsw.edu.au,Tweed (A),Tweed,Richmond,Tweed Valley,Richmond - Tweed,Major Cities of Australia,-28.233789,153.504788
2383,2383,Northcross Christian School,Cnr Lane Cove Rd & Dobson Cres,Ryde,2112,Primary,Co-ed,Independent,Non-Systemic,Baptist,,0,,Non special,Primary,http://www.northcross.nsw.edu.au/,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.806204,151.111571
2385,2385,Orange Christian School,500 Cecil Road,Orange,2800,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://ocs.nsw.edu.au,Orange (C),Orange,Calare,Orange,Central West,Inner Regional Australia,-33.298781,149.089093
2386,2386,Tuntable Falls Community Primary School,117 Upper Tuntable Falls Road,Nimbin,2480,Primary,Co-ed,Independent,Non-Systemic,Other,,0,,Non special,Primary,http://tuntablefallsschool.nsw.edu.au/,Lismore (C),Lismore,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.578561,153.279734
2387,2387,St Joseph's Catholic High School,16 Macquarie Street,Albion Park,2527,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Secondary,http://www.sjchsdow.catholic.edu.au,Shellharbour (C),Kiama,Whitlam,Kiama - Shellharbour,Illawarra,Major Cities of Australia,-34.572987,150.765948
2388,2388,Holy Family Catholic Primary School,Oxford Road,Ingleburn,2565,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.hfidow.catholic.edu.au,Campbelltown (C),Macquarie Fields,Macarthur,Campbelltown (NSW),Sydney - Outer South West,Major Cities of Australia,-34.003284,150.872938
2389,2389,Koinonia Christian Academy,Mitchell Highway,Bourke,2840,Combined,Co-ed,Independent,Non-Systemic,Pentecostal,,0,,Non special,Combined,http://koinoniaca.wikispaces.com/,Bourke (A),Barwon,Parkes,Bourke - Cobar - Coonamble,Far West and Orana,Very Remote Australia,-30.073809,145.956891
2390,2390,Northern Beaches Christian School,1 Echunga Road,Terrey Hills,2084,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.nbcs.nsw.edu.au/,Warringah (A),Pittwater,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.674045,151.201939
2391,2391,Penrith Christian School,1 Simeon Road,Orchard Hills,2748,Combined,Co-ed,Independent,Non-Systemic,Pentecostal,,0,,Non special,Combined,http://www.pcs.nsw.edu.au,Penrith (C),Londonderry,Lindsay,Penrith,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.785374,150.7101
2392,2392,St Agnes' Primary School,Boronia Street,Port Macquarie,2444,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.pmacalism.catholic.edu.au,Port Macquarie-Hastings (A),Port Macquarie,Cowper,Port Macquarie,Mid North Coast,Inner Regional Australia,-31.440467,152.897739
2393,2393,Masada College High School,9-15 Link Road,St Ives,2075,Combined,Co-ed,Independent,Non-Systemic,Jewish,,0,,Non special,Combined,http://www.masada.nsw.edu.au,Ku-ring-gai (A),Davidson,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.729757,151.166914
2395,2395,Inaburra School,Billa Road,Bangor,2234,Combined,Co-ed,Independent,Non-Systemic,Baptist,,0,,Non special,Combined,http://www.inaburra.nsw.edu.au,Sutherland Shire (A),Heathcote,Hughes,Sutherland - Menai - Heathcote,Sydney - Sutherland,Major Cities of Australia,-34.014572,151.025931
2397,2397,St John Paul College,421 Hogbin Drive,Coffs Harbour,2450,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Secondary,http://www.cofhslism.catholic.edu.au,Coffs Harbour (C),Coffs Harbour,Cowper,Coffs Harbour,Coffs Harbour - Grafton,Inner Regional Australia,-30.323793,153.098377
2398,2398,St Philip's Christian College - Gosford,20 Narara Creek Road,Narara,2250,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.spcc.nsw.edu.au,Gosford (C),Gosford,Robertson,Gosford,Central Coast,Major Cities of Australia,-33.408273,151.333151
2399,2399,Mount Sinai College,6 Runic Lane,Maroubra,2035,Primary,Co-ed,Independent,Non-Systemic,Jewish,,0,,Non special,Primary,http://www.mountsinai.nsw.edu.au,Randwick (C),Maroubra,Kingsford Smith,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.935219,151.236805
3006,3006,Biala Special School,78 Fox Street,Ballina,2478,Special,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Special,http://www.biala.org.au,Ballina (A),Ballina,Richmond,Richmond Valley - Coastal,Richmond - Tweed,Inner Regional Australia,-28.861483,153.562119
3008,3008,St Dominic's Centre,76 Havelock Street,Mayfield,2304,Special,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Special,Special,http://mayfieldsd.catholic.edu.au,Newcastle (C),Newcastle,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.895594,151.74417
3010,3010,Elouera Special School,Scott Avenue,Cootamundra,2590,Special,Co-ed,Independent,Non-Systemic,Non-Denominational,,0,,Special,Special,http://www.elouera-association.com,Cootamundra (A),Cootamundra,Riverina,Wagga Wagga,Riverina,Inner Regional Australia,-34.634877,148.017776
3024,3024,Mater Dei School,229 Macquarie Grove Road,Camden,2570,Special,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Special,Special,http://www.materdei.org.au,Camden (A),Camden,Hume,Bringelly - Green Valley,Sydney - South West,Major Cities of Australia,-34.015034,150.709163
3032,3032,St Edmund's School,60 Burns Road,Wahroonga,2076,Special,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Special,Special,http://www.stedmunds.nsw.edu.au/,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.714226,151.126197
3033,3033,St Gabriel's School for Hearing Impaired Children,190 Old Northern Road,Castle Hill,2154,Special,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Special,Special,http://www.stgabriels.nsw.edu.au/,The Hills Shire (A),Baulkham Hills,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.740289,150.998945
3034,3034,St Lucy's School,21 Cleveland Street,Wahroonga,2076,Special,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Special,Special,http://www.stlucys.nsw.edu.au,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.716771,151.120651
3039,3039,Aspect Hunter School,3 Kooralbyn St,Thornton,2322,Special,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Special,http://www.autismspectrum.org.au/,Newcastle (C),Wallsend,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.883265,151.695515
3040,3040,RIDBC Alice Betteridge School,361-365 North Rocks Road,North Rocks,2151,Special,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Special,http://www.ridbc.org.au,The Hills Shire (A),Baulkham Hills,Mitchell,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.767614,151.029054
3044,3044,Sylvanvale School,2 Mikarie Place,Kirrawee,2232,Special,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Special,http://www.sylvanvalefoundation.com.au,Sutherland Shire (A),Miranda,Hughes,Sutherland - Menai - Heathcote,Sydney - Sutherland,Major Cities of Australia,-34.022805,151.084679
3048,3048,Aspect Vern Barnett School,41 Cook Street,Forestville,2087,Special,Co-ed,Independent,Non-Systemic,Other,,0,,Special,Special,http://www.autismspectrum.org.au,Warringah (A),Wakehurst,Warringah,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.763332,151.219315
3049,3049,Warrah Village Rudolf Steiner School for Curative Education,20-24 Harris Road,Dural,2158,Special,Co-ed,Independent,Non-Systemic,Steiner School,,0,,Special,Special,http://www.warrah.org,Hornsby (A),Hornsby,Berowra,Dural - Wisemans Ferry,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.702973,151.036467
